20,67,0,1421.17,11,7,5,491.91,390.02,18
20,68,0,1523.2,10,10,5,168.6,697.58,20
20,69,0,1651.37,8,10,5,293.24,514.01,18
20,70,0,1798.52,11,9,5,263.45,1052.6,20
20,71,0,1650.07,11,8,5,226.22,311.16,18
20,72,0,1896.94,8,11,5,165.78,836.11,18
20,73,0,1404.67,13,6,5,336.0,148.11,19
20,74,0,1490.04,10,10,5,310.31,513.71,19
20,75,0,1992.89,13,6,5,467.23,185.91,19
20,76,0,1468.65,8,12,5,97.52,524.34,19
20,77,0,1772.71,13,7,5,417.07,216.95,20
20,78,0,1866.53,9,10,5,178.98,1124.5,19
20,79,0,1619.61,10,10,5,121.39,297.23,20
20,80,0,1480.77,8,12,5,152.11,469.54,20
20,81,0,1566.59,5,14,5,48.47,409.95,19
20,82,0,1555.51,12,8,5,186.75,153.53,20
20,83,0,1787.58,4,16,5,75.74,958.01,20
20,84,0,1371.85,10,9,5,205.59,224.31,19
20,85,0,1610.19,12,7,5,322.64,186.11,19
20,86,0,1671.18,9,11,5,170.12,450.74,20
20,87,0,2066.89,7,12,5,180.89,672.97,19
20,88,0,1542.31,14,3,5,527.45,101.13,17
20,89,0,1479.01,7,11,5,379.57,253.09,18
20,90,0,1626.34,6,14,5,208.81,739.12,19
20,91,0,1445.63,12,7,5,347.55,160.15,19
20,92,0,2212.41,8,12,5,153.38,1048.59,20
20,93,0,1589.68,12,8,5,303.08,416.19,20
20,94,0,1500.88,11,9,5,321.3,524.84,19
20,95,0,1289.74,6,12,5,40.44,414.34,17
20,96,0,1619.81,11,9,5,246.49,356.27,20
20,97,0,1332.01,15,5,5,272.12,50.57,20
20,98,0,1723.65,10,10,5,288.36,418.94,20
20,99,0,1332.69,11,8,5,341.0,149.16,18
20,100,0,1518.21,9,10,5,185.63,266.18,19
20,1,1,3023.73,19,1,12,765.05,1.02,20
20,2,1,2847.77,20,0,12,971.05,0,19
20,3,1,2900.07,18,2,12,776.14,3.11,20
20,4,1,2799.03,16,1,12,951.49,1.66,16
20,5,1,2842.73,16,1,12,585.05,43.82,17
20,6,1,2833.05,17,2,12,817.85,39.89,17
20,7,1,2991.28,20,0,12,903.08,0,19
20,8,1,2847.04,19,0,12,958.02,0,19
20,9,1,2859.42,19,0,12,827.46,0,18
20,10,1,2894.17,17,2,12,605.04,14.23,17
20,11,1,3292.55,19,1,12,673.2,200.21,19
20,12,1,3095.75,19,0,12,804.4,0,19
20,13,1,2876.93,19,0,12,877.02,0,19
20,14,1,2820.65,19,0,12,946.7,0,17
20,15,1,2855.68,18,0,12,555.14,0,18
20,16,1,2869.15,19,0,12,954.18,0,18
20,17,1,2984.67,16,2,12,590.16,166.27,17
20,18,1,2932.2,17,2,12,807.1,2.16,19
20,19,1,2976.44,17,0,12,658.82,0,17
20,20,1,2849.2,16,1,12,915.82,6.29,17
20,21,1,3008.03,17,2,12,680.1,13.12,19
20,22,1,2866.4,19,0,12,868.66,0,18
20,23,1,2916.73,18,2,12,755.47,2.58,20
20,24,1,2814.68,18,1,12,992.76,1.11,18
20,25,1,3004.28,18,2,12,720.36,32.8,19
20,26,1,2970.45,20,0,12,835.0,0,20
20,27,1,2871.67,20,0,12,775.45,0,19
20,28,1,2910.97,18,1,12,946.17,0.84,19
20,29,1,2920.48,17,3,12,755.03,3.13,20
20,30,1,2904.64,19,1,12,929.25,1.59,20
20,31,1,2828.81,19,0,12,888.13,0,18
20,32,1,2801.38,17,0,12,548.52,0,16
20,33,1,3104.56,18,2,12,860.39,99.43,20
20,34,1,2853.47,19,0,12,755.33,0,17
20,35,1,2902.11,18,1,12,939.07,3.27,19
20,36,1,2892.2,20,0,12,870.75,0,19
20,37,1,2863.31,18,0,12,893.93,0,17
20,38,1,2845.89,20,0,12,770.77,0,19
20,39,1,2864.21,19,0,12,743.78,0,17
20,40,1,2814.37,17,1,12,936.23,7.74,18
20,41,1,2903.17,20,0,12,785.64,0,20
20,42,1,2829.34,16,1,12,917.15,0.34,16
20,43,1,2932.36,19,1,12,796.03,87.08,20
20,44,1,2934.46,17,2,12,722.47,16.81,18
20,45,1,2882.25,17,2,12,858.08,16.52,18
20,46,1,2918.22,19,1,12,876.95,1.03,20
20,47,1,2864.15,20,0,12,964.47,0,19
20,48,1,2824.9,19,0,12,749.77,0,17
20,49,1,2895.79,18,0,12,765.09,0,18
20,50,1,2852.7,19,0,12,939.75,0,19
20,51,1,2896.94,19,1,12,733.94,1.53,20
20,52,1,2878.26,18,1,12,1012.46,6.43,19
20,53,1,2824.79,19,0,12,909.07,0,19
20,54,1,2862.04,19,1,12,697.68,5.64,18
20,55,1,2825.13,17,0,12,984.62,0,17
20,56,1,3106.3,17,2,12,716.19,79.4,18
20,57,1,2838.91,18,0,12,962.92,0,18
20,58,1,2873.96,17,2,12,931.49,4.4,19
20,59,1,2847.01,18,1,12,969.36,0.4,18
20,60,1,2886.4,15,3,12,812.18,60.11,17
20,61,1,2817.52,19,0,12,961.21,0,17
20,62,1,2870.62,20,0,12,783.28,0,18
20,63,1,2891.95,20,0,12,1018.6,0,20
20,64,1,2834.52,17,1,12,934.73,2.36,18
20,65,1,2909.66,19,1,12,754.12,0.42,20
20,66,1,2856.97,18,1,12,850.24,1.29,18
20,67,1,2880.92,17,2,12,796.28,1.18,19
20,68,1,2906.83,18,1,12,766.27,0.22,19
20,69,1,2904.13,19,1,12,842.84,0.25,20
20,70,1,2893.46,19,0,12,878.01,0,19
20,71,1,2850.99,20,0,12,858.85,0,18
20,72,1,2946.77,17,3,12,642.86,99.19,20
20,73,1,2945.69,18,1,12,676.23,17.12,18
20,74,1,2872.02,18,1,12,863.9,5.36,19
20,75,1,2913.75,20,0,12,702.92,0,20
20,76,1,3100.49,18,1,12,648.55,34.47,18
20,77,1,2877.74,20,0,12,936.16,0,19
20,78,1,2885.07,19,1,12,849.46,9.62,19
20,79,1,2908.94,19,1,12,771.74,1.42,20
20,80,1,2918.82,17,2,12,711.2,6.62,19
20,81,1,2921.84,19,1,12,956.12,11.04,19
20,82,1,2850.04,19,0,12,763.28,0,17
20,83,1,2972.89,19,1,12,754.75,0.2,20
20,84,1,2857.62,19,1,12,834.34,1.4,19
20,85,1,2847.57,17,1,12,793.2,65.6,18
20,86,1,2852.1,18,0,12,721.09,0,17
20,87,1,3164.24,16,3,12,631.37,3.82,19
20,88,1,2872.59,19,0,12,852.12,0,18
20,89,1,2927.38,17,2,12,761.49,5.08,19
20,90,1,2875.8,19,0,12,846.62,0,19
20,91,1,2918.48,18,1,12,730.19,1.6,19
20,92,1,3102.07,18,2,12,867.81,5.14,20
20,93,1,2910.65,18,1,12,749.89,3.55,19
20,94,1,2841.99,17,1,12,697.23,9.08,17
20,95,1,2826.87,19,1,12,962.38,4.0,17
20,96,1,2893.3,19,1,12,805.4,1.49,19
20,97,1,3121.49,18,1,12,722.32,118.17,15
20,98,1,2888.19,16,1,12,701.06,0.34,17
20,99,1,2863.26,19,0,12,766.93,0,18
20,100,1,2887.51,18,1,12,649.68,3.48,19
30,1,0,1884.28,16,13,7,413.58,282.95,28
30,2,0,1888.24,17,11,7,547.99,333.76,27
30,3,0,2584.99,10,16,7,535.39,1213.69,26
30,4,0,2807.04,10,20,7,195.22,1013.4,29
30,5,0,2363.12,12,17,7,247.66,967.32,29
30,6,0,2793.21,7,22,7,104.83,1457.87,29
30,7,0,2008.54,18,11,7,318.52,292.34,29
30,8,0,2317.01,12,18,7,327.64,982.53,30
30,9,0,2042.41,17,13,7,335.79,402.04,30
30,10,0,2684.85,13,16,7,391.45,1120.53,29
30,11,0,2051.9,12,16,7,274.98,520.69,28
30,12,0,1878.11,20,9,7,589.19,164.67,29
30,13,0,1819.25,15,14,7,319.51,484.65,29
30,14,0,2637.2,15,13,7,449.74,1196.21,27
30,15,0,2117.4,18,11,7,568.79,315.92,27
30,16,0,2953.33,5,23,7,257.24,1378.25,28
30,17,0,1894.17,12,15,7,549.09,511.2,24
30,18,0,2807.84,10,20,7,170.91,1212.85,29
30,19,0,2707.39,11,18,7,310.95,871.27,29
30,20,0,2221.49,19,11,7,531.15,351.34,30
30,21,0,2678.61,14,16,7,315.64,867.02,30
30,22,0,2061.53,13,15,7,254.11,551.44,27
30,23,0,2113.07,18,10,7,583.36,627.09,27
30,24,0,2182.72,12,17,7,149.0,1248.36,29
30,25,0,2258.6,9,20,7,360.72,1043.94,28
30,26,0,1789.3,16,14,7,597.59,262.6,30
30,27,0,2491.14,17,13,7,414.85,684.33,30
30,28,0,2790.67,15,15,7,392.82,1079.11,29
30,29,0,2404.8,14,15,7,423.99,751.24,29
30,30,0,1973.63,17,13,7,356.98,517.55,30
30,31,0,2884.78,11,18,7,338.91,1419.46,29
30,32,0,3214.13,7,20,7,103.73,1259.63,26
30,33,0,2093.2,16,11,7,661.91,461.08,27
30,34,0,1946.94,17,10,7,810.18,528.45,26
30,35,0,2101.68,15,13,7,482.44,1035.95,26
30,36,0,2345.08,9,21,7,150.55,818.33,29
30,37,0,2400.33,14,14,7,396.84,1201.48,28
30,38,0,2315.77,16,14,7,333.33,422.06,30
30,39,0,2760.56,15,15,7,290.18,1075.94,30
30,40,0,2101.49,11,18,7,229.34,716.84,29
30,41,0,1824.28,20,9,7,764.42,286.95,29
30,42,0,2067.18,11,15,7,286.57,915.55,26
30,43,0,2570.96,13,14,7,406.97,1413.37,27
30,44,0,2281.98,15,14,7,456.04,388.12,29
30,45,0,2371.76,12,16,7,248.8,1118.21,28
30,46,0,2141.81,10,17,7,134.46,599.32,27
30,47,0,2736.43,12,16,7,251.24,893.37,28
30,48,0,2344.45,12,18,7,321.98,1041.07,29
30,49,0,2230.77,15,14,7,402.12,886.14,29
30,50,0,2352.51,10,19,7,221.43,1205.53,29
30,51,0,2335.43,12,17,7,116.13,772.69,29
30,52,0,2145.28,12,17,7,358.39,674.74,29
30,53,0,2877.09,8,21,7,204.19,1746.11,29
30,54,0,2118.72,17,9,7,504.71,205.41,25
30,55,0,1824.27,20,8,7,570.52,133.82,28
30,56,0,2396.67,15,15,7,296.76,513.21,30
30,57,0,2011.41,18,9,7,561.59,348.18,27
30,58,0,2216.44,16,11,7,633.43,555.37,27
30,59,0,1790.23,21,6,7,721.75,111.35,27
30,60,0,1968.07,13,14,7,368.54,409.78,26
30,61,0,2669.14,13,16,7,323.68,1068.56,28
30,62,0,2162.3,15,15,7,281.02,530.1,30
30,63,0,1996.84,19,8,7,770.17,619.84,26
30,64,0,2098.8,16,12,7,688.96,490.69,26
30,65,0,2067.86,20,9,7,688.84,113.48,29
30,66,0,2039.63,13,15,7,343.98,554.41,28
30,67,0,2388.01,13,16,7,333.75,595.35,29
30,68,0,1821.21,19,8,7,701.91,217.42,27
30,69,0,2264.5,13,16,7,306.24,816.25,27
30,70,0,2104.15,15,14,7,278.54,334.66,28
30,71,0,2188.66,18,9,7,690.08,188.75,27
30,72,0,2358.72,14,15,7,474.94,651.66,29
30,73,0,2290.78,13,14,7,463.5,213.87,27
30,74,0,1825.45,16,13,7,309.09,349.66,29
30,75,0,2126.43,14,13,7,531.64,523.73,27
30,76,0,2170.66,21,9,7,445.48,284.77,30
30,77,0,2786.92,14,14,7,658.59,693.73,27
30,78,0,1944.59,13,15,7,265.82,631.6,28
30,79,0,1983.63,10,18,7,335.03,448.3,28
30,80,0,2368.84,20,7,7,485.06,395.5,26
30,81,0,2007.2,17,13,7,350.17,599.95,30
30,82,0,2987.48,6,23,7,99.47,1649.18,29
30,83,0,2261.05,12,17,7,535.74,614.4,28
30,84,0,1802.3,15,14,7,417.87,293.46,28
30,85,0,2634.19,17,13,7,301.6,784.12,30
30,86,0,2667.0,15,12,7,558.55,307.35,27
30,87,0,2360.47,10,18,7,203.77,993.84,27
30,88,0,2027.84,14,13,7,369.41,370.91,27
30,89,0,1920.45,10,18,7,276.08,677.5,27
30,90,0,2543.71,14,16,7,232.37,659.64,30
30,91,0,1978.51,14,15,7,233.44,792.08,27
30,92,0,2328.67,16,11,7,448.44,625.63,27
30,93,0,2418.25,19,10,7,444.23,930.28,28
30,94,0,2680.26,14,15,7,275.41,1166.33,28
30,95,0,2554.37,17,13,7,381.92,809.59,30
30,96,0,1890.28,18,9,7,575.87,240.3,27
30,97,0,2047.69,18,12,7,374.85,141.08,30
30,98,0,2569.38,18,12,7,421.1,698.11,30
30,99,0,1824.38,13,15,7,445.28,582.93,28
30,100,0,2408.47,10,18,7,352.63,759.03,27
30,1,1,3893.29,25,3,16,1395.08,75.67,27
30,2,1,4070.24,25,4,16,998.09,76.61,26
30,3,1,3999.74,25,2,16,1151.52,24.7,27
30,4,1,3935.04,25,2,16,1592.65,72.67,26
30,5,1,4273.58,28,2,16,1240.8,112.53,29
30,6,1,3989.59,29,1,16,1446.44,6.73,30
30,7,1,4171.36,26,3,16,1486.88,227.09,29
30,8,1,3843.43,27,1,16,1343.39,1.79,27
30,9,1,4080.13,27,1,16,1550.91,88.89,28
30,10,1,3939.12,24,5,16,1422.16,101.33,29
30,11,1,4244.97,28,1,16,1305.73,41.87,29
30,12,1,3947.82,29,0,16,1283.26,0,29
30,13,1,3846.74,29,1,16,1528.87,1.16,30
30,14,1,3917.69,28,2,16,1306.1,49.7,29
30,15,1,3920.12,28,0,16,1458.09,0,28
30,16,1,3812.26,28,0,16,1359.85,0,25
30,17,1,3814.79,27,1,16,1297.01,18.03,27
30,18,1,3904.6,26,4,16,1335.9,24.2,29
30,19,1,4259.51,27,3,16,1337.99,79.33,29
30,20,1,3984.22,26,2,16,1230.05,72.27,28
30,21,1,4351.96,27,2,16,1030.23,282.47,28
30,22,1,3826.93,29,0,16,1453.22,0,27
30,23,1,3971.62,26,2,16,1274.29,57.68,28
30,24,1,3902.36,27,1,16,1458.57,0.18,28
30,25,1,3998.87,24,4,16,1131.51,35.13,28
30,26,1,3830.59,28,1,16,1506.12,3.22,27
30,27,1,3892.94,21,2,16,787.43,115.72,23
30,28,1,3758.86,25,0,16,1352.62,0,25
30,29,1,3850.92,28,1,16,1528.4,0.44,29
30,30,1,3817.29,26,2,16,1454.63,3.88,27
30,31,1,3824.14,25,3,16,1170.35,9.91,27
30,32,1,3799.2,27,1,16,1237.12,18.39,27
30,33,1,3952.95,29,1,16,1521.91,0.64,29
30,34,1,4104.32,24,3,16,1352.16,124.04,27
30,35,1,4100.35,24,3,16,1219.79,20.12,27
30,36,1,3812.06,27,0,16,1391.62,0,25
30,37,1,4094.63,26,4,16,1327.42,95.12,27
30,38,1,3996.49,27,3,16,1324.89,23.08,29
30,39,1,3999.32,30,0,16,1327.56,0,30
30,40,1,3811.7,26,1,16,1198.71,2.18,26
30,41,1,3780.17,27,0,16,1537.38,0,26
30,42,1,3835.57,23,2,16,1008.63,1.24,25
30,43,1,4004.61,26,1,16,1171.12,44.38,26
30,44,1,3851.07,28,2,16,1357.66,7.43,29
30,45,1,3771.65,30,0,16,1542.48,0,27
30,46,1,3841.45,28,2,16,1468.5,45.15,30
30,47,1,3918.15,25,3,16,1084.23,5.64,26
30,48,1,3868.04,26,3,16,1171.05,61.15,28
30,49,1,4081.54,28,1,16,1115.4,2.25,29
30,50,1,3808.69,28,1,16,1478.47,0.73,28
30,51,1,3860.82,27,1,16,1548.52,2.92,28
30,52,1,3824.04,27,1,16,1377.66,0.89,27
30,53,1,3823.29,30,0,16,1592.88,0,29
30,54,1,3817.23,29,0,16,1399.7,0,29
30,55,1,4094.2,28,2,16,1319.48,219.67,30
30,56,1,3876.8,27,2,16,1308.77,50.5,27
30,57,1,3836.08,29,1,16,1432.56,7.14,29
30,58,1,3796.14,27,1,16,1473.45,1.12,27
30,59,1,4073.72,24,1,16,1483.66,86.26,24
30,60,1,3851.92,27,1,16,1420.45,11.98,28
30,61,1,3816.58,25,1,16,1478.93,2.95,26
30,62,1,3791.63,28,0,16,1104.85,0,28
30,63,1,3827.92,26,1,16,1100.67,36.24,26
30,64,1,4392.52,29,1,16,1229.86,130.11,30
30,65,1,3816.97,29,0,16,1524.81,0,28
30,66,1,3971.71,26,4,16,1286.87,126.13,29
30,67,1,3824.5,29,1,16,1483.98,30.31,29
30,68,1,4110.87,27,0,16,1319.33,0,27
30,69,1,3781.49,27,1,16,1554.79,0.07,28
30,70,1,3791.77,29,1,16,1402.66,30.44,29
30,71,1,4098.57,26,3,16,1263.02,172.57,28
30,72,1,3781.63,25,0,16,1379.16,0,24
30,73,1,3857.89,27,3,16,1064.26,33.69,28
30,74,1,3804.01,25,1,16,1487.07,49.28,25
30,75,1,3833.49,29,1,16,1496.52,6.12,30
30,76,1,3798.38,27,2,16,1471.52,28.63,28
30,77,1,3871.08,27,2,16,1486.68,48.26,29
30,78,1,3908.64,28,2,16,1128.06,15.9,28
30,79,1,3836.62,28,1,16,1528.37,0.65,29
30,80,1,3832.85,28,1,16,1439.3,26.03,28
30,81,1,3822.78,24,4,16,1311.22,11.31,27
30,82,1,3797.57,28,1,16,1229.03,54.16,26
30,83,1,3793.39,27,2,16,1231.66,57.34,27
30,84,1,3833.5,29,0,16,1392.92,0,29
30,85,1,4012.33,26,3,16,1165.59,81.07,26
30,86,1,3771.84,28,1,16,1597.71,6.07,25
30,87,1,3852.68,28,1,16,1075.67,66.36,28
30,88,1,4032.88,26,3,16,1065.8,45.93,26
30,89,1,4017.5,27,1,16,1174.78,109.32,28
30,90,1,4026.51,28,2,16,1343.32,91.67,29
30,91,1,4355.9,28,2,16,1268.8,60.26,28
30,92,1,3916.49,26,2,16,1355.24,111.83,26
30,93,1,3969.94,26,1,16,1576.86,6.49,27
30,94,1,3790.46,28,1,16,1516.72,61.43,27
30,95,1,3806.04,27,2,16,1148.96,43.45,28
30,96,1,3863.03,25,2,16,1447.55,78.77,25
30,97,1,3817.76,26,1,16,1220.71,91.91,26
30,98,1,3910.12,26,3,16,1305.18,11.49,28
30,99,1,4123.41,28,1,16,1355.43,105.48,28
30,100,1,3958.2,30,0,16,1501.68,0,29
40,1,0,3014.84,12,25,10,199.7,1407.17,37
40,2,0,3012.96,18,18,10,560.34,840.25,36
40,3,0,2950.45,16,24,10,286.46,892.05,40
40,4,0,2721.35,23,15,10,651.35,309.72,37
40,5,0,2941.56,26,11,10,840.06,395.07,37
40,6,0,3472.64,18,21,10,464.91,1695.91,39
40,7,0,3273.17,17,22,10,637.03,1305.26,39
40,8,0,2691.73,23,13,10,889.3,506.41,35
40,9,0,3072.32,24,15,10,725.77,813.83,39
40,10,0,2959.42,20,17,10,618.24,702.22,36
40,11,0,3563.19,18,20,10,444.15,1437.88,37
40,12,0,2904.53,20,19,10,415.18,478.7,39
40,13,0,3402.14,18,20,10,573.59,1235.61,38
40,14,0,3088.98,21,17,10,617.23,987.69,38
40,15,0,2666.0,24,15,10,519.56,269.11,39
40,16,0,3737.44,15,22,10,129.26,1616.45,37
40,17,0,2885.73,20,19,10,621.2,866.72,39
40,18,0,2968.73,15,22,10,347.63,812.2,37
40,19,0,3200.44,24,13,10,732.35,305.29,37
40,20,0,2805.96,16,21,10,665.79,976.82,35
40,21,0,2709.82,18,21,10,465.3,563.7,39
40,22,0,2991.29,21,17,10,664.7,872.82,38
40,23,0,2696.0,20,19,10,527.5,297.1,39
40,24,0,2897.89,27,12,10,822.79,451.94,39
40,25,0,2773.35,17,20,10,380.21,868.76,37
40,26,0,2859.71,21,19,10,443.63,657.94,40
40,27,0,2651.37,29,7,10,843.24,70.69,36
40,28,0,2902.47,20,18,10,492.6,988.7,38
40,29,0,2981.24,22,17,10,479.87,552.01,38
40,30,0,3192.89,24,13,10,541.49,442.65,37
40,31,0,3005.22,19,16,10,568.37,603.61,35
40,32,0,2940.4,20,18,10,543.13,501.38,38
40,33,0,3205.62,15,25,10,387.39,1357.89,40
40,34,0,2865.3,17,21,10,353.44,716.13,38
40,35,0,3836.22,14,26,10,338.4,1355.23,40
40,36,0,3164.19,9,31,10,130.91,1129.37,40
40,37,0,2968.12,22,17,10,710.54,615.94,38
40,38,0,3118.68,22,18,10,366.9,756.57,40
40,39,0,2644.16,24,15,10,525.27,370.7,39
40,40,0,2499.15,22,12,10,826.44,200.01,33
40,41,0,2900.09,20,17,10,764.45,658.12,37
40,42,0,2814.58,20,18,10,616.22,712.44,38
40,43,0,3155.7,20,18,10,542.98,1091.67,35
40,44,0,3373.43,17,21,10,413.24,1357.89,38
40,45,0,3434.73,12,25,10,303.7,1252.69,36
40,46,0,4030.77,11,27,10,232.12,2124.41,36
40,47,0,3363.3,21,18,10,607.11,1243.28,38
40,48,0,3366.5,17,21,10,314.07,1146.59,37
40,49,0,2742.46,29,9,10,911.74,309.95,37
40,50,0,2731.77,23,14,10,747.22,547.67,37
40,51,0,3514.53,17,18,10,590.26,653.65,34
40,52,0,3670.65,21,15,10,650.06,1135.88,36
40,53,0,2817.11,26,13,10,763.25,434.93,38
40,54,0,3119.75,21,18,10,380.17,586.62,39
40,55,0,3224.45,19,18,10,528.84,718.55,35
40,56,0,3032.88,21,16,10,611.7,1031.62,37
40,57,0,3043.25,21,19,10,394.92,572.35,40
40,58,0,3077.69,12,23,10,245.52,1131.35,34
40,59,0,3518.61,15,24,10,321.14,1143.78,39
40,60,0,2942.04,21,13,10,905.03,716.86,33
40,61,0,2974.08,22,16,10,350.31,980.76,36
40,62,0,2558.49,26,14,10,649.14,380.8,40
40,63,0,3527.18,13,26,10,272.37,1610.29,38
40,64,0,3232.83,16,24,10,165.84,1556.03,40
40,65,0,2993.65,18,22,10,390.52,841.87,40
40,66,0,2784.0,18,20,10,412.11,458.34,37
40,67,0,3379.75,20,19,10,480.76,492.07,39
40,68,0,3407.53,21,19,10,636.91,717.29,40
40,69,0,2815.13,22,15,10,639.68,466.28,37
40,70,0,2821.5,15,22,10,226.8,966.29,37
40,71,0,3687.08,12,28,10,176.48,1678.89,40
40,72,0,2726.6,19,18,10,518.59,496.21,34
40,73,0,3142.58,25,14,10,704.38,470.54,38
40,74,0,2786.87,26,12,10,720.32,350.31,37
40,75,0,3207.83,12,27,10,255.24,990.38,39
40,76,0,3015.86,22,16,10,515.3,392.46,37
40,77,0,3294.21,19,21,10,311.2,864.31,40
40,78,0,3076.7,12,24,10,444.65,547.19,36
40,79,0,2987.9,22,16,10,606.6,843.55,37
40,80,0,2918.95,21,15,10,564.91,606.15,35
40,81,0,2691.62,19,17,10,549.67,596.59,36
40,82,0,2849.52,26,11,10,1028.08,183.91,36
40,83,0,3499.99,16,21,10,539.54,920.06,36
40,84,0,2839.44,24,15,10,784.18,549.46,36
40,85,0,3744.21,14,25,10,129.4,1682.84,39
40,86,0,3761.04,18,19,10,510.46,1209.22,36
40,87,0,2881.56,21,15,10,583.6,393.82,36
40,88,0,2875.66,22,16,10,627.35,524.81,37
40,89,0,2973.52,19,21,10,382.16,1037.61,40
40,90,0,2828.5,13,25,10,387.1,618.15,38
40,91,0,2832.72,11,24,10,480.17,1066.72,33
40,92,0,3054.71,20,19,10,374.12,678.98,38
40,93,0,2846.55,21,16,10,841.75,649.96,36
40,94,0,2625.0,22,13,10,604.78,183.43,35
40,95,0,2782.68,13,22,10,538.67,966.5,35
40,96,0,2569.8,21,17,10,421.97,680.47,37
40,97,0,3027.48,19,17,10,485.42,973.27,36
40,98,0,4216.34,23,15,10,691.96,1429.38,38
40,99,0,3047.62,16,22,10,276.46,775.37,37
40,100,0,2808.62,16,23,10,304.08,696.28,39
40,1,1,5199.06,38,2,21,1959.25,30.32,38
40,2,1,5275.8,35,2,21,1586.99,47.83,34
40,3,1,5129.74,35,1,21,1626.98,30.02,36
40,4,1,5311.34,34,2,21,1820.99,110.52,35
40,5,1,5288.3,35,4,21,1880.45,14.92,38
40,6,1,5479.19,36,2,21,1644.9,106.01,38
40,7,1,5154.31,38,2,21,2025.11,31.04,39
40,8,1,5158.04,36,4,21,1902.64,43.43,39
40,9,1,5336.96,36,1,21,1748.09,100.91,36
40,10,1,5074.62,36,1,21,1830.58,1.71,33
40,11,1,5119.38,36,1,21,1820.02,6.18,36
40,12,1,5507.59,37,2,21,1593.03,2.7,39
40,13,1,5123.54,35,3,21,1800.71,4.67,35
40,14,1,5577.68,38,2,21,1900.93,54.87,38
40,15,1,5182.95,38,2,21,1799.49,5.08,39
40,16,1,5165.59,35,1,21,1708.0,0.88,36
